cell_id,row,col,center_x,center_z,covered,uncertainty
0,0,0,-23.046348278625445,-32.83299329305304,0,0.8
1,0,1,-22.046348278625445,-32.83299329305304,0,0.8
2,0,2,-21.046348278625445,-32.83299329305304,0,0.8
3,0,3,-20.046348278625445,-32.83299329305304,0,0.8
4,0,4,-19.046348278625445,-32.83299329305304,0,0.8
5,0,5,-18.046348278625445,-32.83299329305304,0,0.8
6,0,6,-17.046348278625445,-32.83299329305304,0,0.8
7,0,7,-16.046348278625445,-32.83299329305304,0,0.8
8,0,8,-15.046348278625445,-32.83299329305304,0,0.8
9,0,9,-14.046348278625445,-32.83299329305304,0,0.8
10,0,10,-13.046348278625445,-32.83299329305304,0,0.8
11,0,11,-12.046348278625445,-32.83299329305304,0,0.8
12,0,12,-11.046348278625445,-32.83299329305304,0,0.8
13,0,13,-10.046348278625445,-32.83299329305304,0,0.8
14,0,14,-9.046348278625445,-32.83299329305304,0,0.8
15,0,15,-8.046348278625445,-32.83299329305304,0,0.8
16,0,16,-7.0463482786254446,-32.83299329305304,0,0.8
17,0,17,-6.0463482786254446,-32.83299329305304,0,0.8
18,0,18,-5.0463482786254446,-32.83299329305304,0,0.8
19,0,19,-4.0463482786254446,-32.83299329305304,0,0.8
20,0,20,-3.046348278625445,-32.83299329305304,0,0.8
21,0,21,-2.046348278625445,-32.83299329305304,0,0.8
22,0,22,-1.0463482786254446,-32.83299329305304,0,0.8
23,0,23,-0.0463482786254445,-32.83299329305304,0,0.8
24,0,24,0.9536517213745554,-32.83299329305304,0,0.8
25,0,25,1.9536517213745557,-32.83299329305304,0,0.8
26,0,26,2.9536517213745554,-32.83299329305304,0,0.8
27,0,27,3.953651721374555,-32.83299329305304,0,0.8
28,0,28,4.9536517213745554,-32.83299329305304,0,0.8
29,0,29,5.9536517213745554,-32.83299329305304,0,0.8
30,0,30,6.9536517213745554,-32.83299329305304,0,0.8
31,1,0,-23.046348278625445,-31.832993293053043,0,0.8
32,1,1,-22.046348278625445,-31.832993293053043,0,0.8
33,1,2,-21.046348278625445,-31.832993293053043,0,0.8
34,1,3,-20.046348278625445,-31.832993293053043,0,0.8
35,1,4,-19.046348278625445,-31.832993293053043,0,0.8
36,1,5,-18.046348278625445,-31.832993293053043,0,0.8
37,1,6,-17.046348278625445,-31.832993293053043,0,0.8
38,1,7,-16.046348278625445,-31.832993293053043,0,0.8
39,1,8,-15.046348278625445,-31.832993293053043,0,0.8
40,1,9,-14.046348278625445,-31.832993293053043,0,0.8
41,1,10,-13.046348278625445,-31.832993293053043,0,0.8
42,1,11,-12.046348278625445,-31.832993293053043,0,0.8
43,1,12,-11.046348278625445,-31.832993293053043,0,0.8
44,1,13,-10.046348278625445,-31.832993293053043,0,0.8
45,1,14,-9.046348278625445,-31.832993293053043,0,0.8
46,1,15,-8.046348278625445,-31.832993293053043,0,0.8
47,1,16,-7.0463482786254446,-31.832993293053043,0,0.8
48,1,17,-6.0463482786254446,-31.832993293053043,0,0.8
49,1,18,-5.0463482786254446,-31.832993293053043,0,0.8
50,1,19,-4.0463482786254446,-31.832993293053043,0,0.8
51,1,20,-3.046348278625445,-31.832993293053043,0,0.8
52,1,21,-2.046348278625445,-31.832993293053043,0,0.8
53,1,22,-1.0463482786254446,-31.832993293053043,0,0.8
54,1,23,-0.0463482786254445,-31.832993293053043,0,0.8
55,1,24,0.9536517213745554,-31.832993293053043,0,0.8
56,1,25,1.9536517213745557,-31.832993293053043,0,0.8
57,1,26,2.9536517213745554,-31.832993293053043,0,0.8
58,1,27,3.953651721374555,-31.832993293053043,0,0.8
59,1,28,4.9536517213745554,-31.832993293053043,0,0.8
60,1,29,5.9536517213745554,-31.832993293053043,0,0.8
61,1,30,6.9536517213745554,-31.832993293053043,0,0.8
62,2,0,-23.046348278625445,-30.832993293053043,0,0.8
63,2,1,-22.046348278625445,-30.832993293053043,0,0.8
64,2,2,-21.046348278625445,-30.832993293053043,0,0.8
65,2,3,-20.046348278625445,-30.832993293053043,0,0.8
66,2,4,-19.046348278625445,-30.832993293053043,0,0.8
67,2,5,-18.046348278625445,-30.832993293053043,0,0.8
68,2,6,-17.046348278625445,-30.832993293053043,0,0.8
69,2,7,-16.046348278625445,-30.832993293053043,0,0.8
70,2,8,-15.046348278625445,-30.832993293053043,0,0.8
71,2,9,-14.046348278625445,-30.832993293053043,0,0.8
72,2,10,-13.046348278625445,-30.832993293053043,0,0.8
73,2,11,-12.046348278625445,-30.832993293053043,0,0.8
74,2,12,-11.046348278625445,-30.832993293053043,0,0.8
75,2,13,-10.046348278625445,-30.832993293053043,0,0.8
76,2,14,-9.046348278625445,-30.832993293053043,0,0.8
77,2,15,-8.046348278625445,-30.832993293053043,0,0.8
78,2,16,-7.0463482786254446,-30.832993293053043,0,0.8
79,2,17,-6.0463482786254446,-30.832993293053043,1,0.2
80,2,18,-5.0463482786254446,-30.832993293053043,0,0.8
81,2,19,-4.0463482786254446,-30.832993293053043,0,0.8
82,2,20,-3.046348278625445,-30.832993293053043,0,0.8
83,2,21,-2.046348278625445,-30.832993293053043,0,0.8
84,2,22,-1.0463482786254446,-30.832993293053043,0,0.8
85,2,23,-0.0463482786254445,-30.832993293053043,0,0.8
86,2,24,0.9536517213745554,-30.832993293053043,0,0.8
87,2,25,1.9536517213745557,-30.832993293053043,0,0.8
88,2,26,2.9536517213745554,-30.832993293053043,1,0.2
89,2,27,3.953651721374555,-30.832993293053043,1,0.2
90,2,28,4.9536517213745554,-30.832993293053043,0,0.8
91,2,29,5.9536517213745554,-30.832993293053043,0,0.8
92,2,30,6.9536517213745554,-30.832993293053043,0,0.8
93,3,0,-23.046348278625445,-29.832993293053043,0,0.8
94,3,1,-22.046348278625445,-29.832993293053043,0,0.8
95,3,2,-21.046348278625445,-29.832993293053043,0,0.8
96,3,3,-20.046348278625445,-29.832993293053043,0,0.8
97,3,4,-19.046348278625445,-29.832993293053043,0,0.8
98,3,5,-18.046348278625445,-29.832993293053043,0,0.8
99,3,6,-17.046348278625445,-29.832993293053043,0,0.8
100,3,7,-16.046348278625445,-29.832993293053043,0,0.8
101,3,8,-15.046348278625445,-29.832993293053043,0,0.8
102,3,9,-14.046348278625445,-29.832993293053043,0,0.8
103,3,10,-13.046348278625445,-29.832993293053043,0,0.8
104,3,11,-12.046348278625445,-29.832993293053043,0,0.8
105,3,12,-11.046348278625445,-29.832993293053043,0,0.8
106,3,13,-10.046348278625445,-29.832993293053043,0,0.8
107,3,14,-9.046348278625445,-29.832993293053043,0,0.8
108,3,15,-8.046348278625445,-29.832993293053043,1,0.2
109,3,16,-7.0463482786254446,-29.832993293053043,1,0.2
110,3,17,-6.0463482786254446,-29.832993293053043,1,0.2
111,3,18,-5.0463482786254446,-29.832993293053043,1,0.2
112,3,19,-4.0463482786254446,-29.832993293053043,0,0.8
113,3,20,-3.046348278625445,-29.832993293053043,1,0.2
114,3,21,-2.046348278625445,-29.832993293053043,1,0.2
115,3,22,-1.0463482786254446,-29.832993293053043,0,0.8
116,3,23,-0.0463482786254445,-29.832993293053043,0,0.8
117,3,24,0.9536517213745554,-29.832993293053043,0,0.8
118,3,25,1.9536517213745557,-29.832993293053043,1,0.2
119,3,26,2.9536517213745554,-29.832993293053043,1,0.2
120,3,27,3.953651721374555,-29.832993293053043,1,0.2
121,3,28,4.9536517213745554,-29.832993293053043,1,0.2
122,3,29,5.9536517213745554,-29.832993293053043,0,0.8
123,3,30,6.9536517213745554,-29.832993293053043,0,0.8
124,4,0,-23.046348278625445,-28.832993293053043,0,0.8
125,4,1,-22.046348278625445,-28.832993293053043,0,0.8
126,4,2,-21.046348278625445,-28.832993293053043,0,0.8
127,4,3,-20.046348278625445,-28.832993293053043,0,0.8
128,4,4,-19.046348278625445,-28.832993293053043,0,0.8
129,4,5,-18.046348278625445,-28.832993293053043,0,0.8
130,4,6,-17.046348278625445,-28.832993293053043,0,0.8
131,4,7,-16.046348278625445,-28.832993293053043,0,0.8
132,4,8,-15.046348278625445,-28.832993293053043,0,0.8
133,4,9,-14.046348278625445,-28.832993293053043,0,0.8
134,4,10,-13.046348278625445,-28.832993293053043,0,0.8
135,4,11,-12.046348278625445,-28.832993293053043,0,0.8
136,4,12,-11.046348278625445,-28.832993293053043,1,0.2
137,4,13,-10.046348278625445,-28.832993293053043,1,0.2
138,4,14,-9.046348278625445,-28.832993293053043,1,0.2
139,4,15,-8.046348278625445,-28.832993293053043,1,0.2
140,4,16,-7.0463482786254446,-28.832993293053043,1,0.2
141,4,17,-6.0463482786254446,-28.832993293053043,1,0.2
142,4,18,-5.0463482786254446,-28.832993293053043,1,0.2
143,4,19,-4.0463482786254446,-28.832993293053043,1,0.2
144,4,20,-3.046348278625445,-28.832993293053043,1,0.2
145,4,21,-2.046348278625445,-28.832993293053043,1,0.2
146,4,22,-1.0463482786254446,-28.832993293053043,1,0.2
147,4,23,-0.0463482786254445,-28.832993293053043,1,0.2
148,4,24,0.9536517213745554,-28.832993293053043,1,0.2
149,4,25,1.9536517213745557,-28.832993293053043,1,0.2
150,4,26,2.9536517213745554,-28.832993293053043,1,0.2
151,4,27,3.953651721374555,-28.832993293053043,1,0.2
152,4,28,4.9536517213745554,-28.832993293053043,1,0.2
153,4,29,5.9536517213745554,-28.832993293053043,0,0.8
154,4,30,6.9536517213745554,-28.832993293053043,0,0.8
155,5,0,-23.046348278625445,-27.832993293053043,0,0.8
156,5,1,-22.046348278625445,-27.832993293053043,0,0.8
157,5,2,-21.046348278625445,-27.832993293053043,0,0.8
158,5,3,-20.046348278625445,-27.832993293053043,0,0.8
159,5,4,-19.046348278625445,-27.832993293053043,0,0.8
160,5,5,-18.046348278625445,-27.832993293053043,1,0.2
161,5,6,-17.046348278625445,-27.832993293053043,1,0.2
162,5,7,-16.046348278625445,-27.832993293053043,1,0.2
163,5,8,-15.046348278625445,-27.832993293053043,1,0.2
164,5,9,-14.046348278625445,-27.832993293053043,0,0.8
165,5,10,-13.046348278625445,-27.832993293053043,0,0.8
166,5,11,-12.046348278625445,-27.832993293053043,0,0.8
167,5,12,-11.046348278625445,-27.832993293053043,1,0.2
168,5,13,-10.046348278625445,-27.832993293053043,1,0.2
169,5,14,-9.046348278625445,-27.832993293053043,1,0.2
170,5,15,-8.046348278625445,-27.832993293053043,1,0.2
171,5,16,-7.0463482786254446,-27.832993293053043,1,0.2
172,5,17,-6.0463482786254446,-27.832993293053043,1,0.2
173,5,18,-5.0463482786254446,-27.832993293053043,1,0.2
174,5,19,-4.0463482786254446,-27.832993293053043,1,0.2
175,5,20,-3.046348278625445,-27.832993293053043,1,0.2
176,5,21,-2.046348278625445,-27.832993293053043,1,0.2
177,5,22,-1.0463482786254446,-27.832993293053043,1,0.2
178,5,23,-0.0463482786254445,-27.832993293053043,1,0.2
179,5,24,0.9536517213745554,-27.832993293053043,1,0.2
180,5,25,1.9536517213745557,-27.832993293053043,1,0.2
181,5,26,2.9536517213745554,-27.832993293053043,1,0.2
182,5,27,3.953651721374555,-27.832993293053043,1,0.2
183,5,28,4.9536517213745554,-27.832993293053043,1,0.2
184,5,29,5.9536517213745554,-27.832993293053043,0,0.8
185,5,30,6.9536517213745554,-27.832993293053043,0,0.8
186,6,0,-23.046348278625445,-26.832993293053043,0,0.8
187,6,1,-22.046348278625445,-26.832993293053043,0,0.8
188,6,2,-21.046348278625445,-26.832993293053043,0,0.8
189,6,3,-20.046348278625445,-26.832993293053043,0,0.8
190,6,4,-19.046348278625445,-26.832993293053043,1,0.2
191,6,5,-18.046348278625445,-26.832993293053043,1,0.2
192,6,6,-17.046348278625445,-26.832993293053043,1,0.2
193,6,7,-16.046348278625445,-26.832993293053043,1,0.2
194,6,8,-15.046348278625445,-26.832993293053043,1,0.2
195,6,9,-14.046348278625445,-26.832993293053043,1,0.2
196,6,10,-13.046348278625445,-26.832993293053043,0,0.8
197,6,11,-12.046348278625445,-26.832993293053043,1,0.2
198,6,12,-11.046348278625445,-26.832993293053043,1,0.2
199,6,13,-10.046348278625445,-26.832993293053043,1,0.2
200,6,14,-9.046348278625445,-26.832993293053043,1,0.2
201,6,15,-8.046348278625445,-26.832993293053043,1,0.2
202,6,16,-7.0463482786254446,-26.832993293053043,1,0.2
203,6,17,-6.0463482786254446,-26.832993293053043,1,0.2
204,6,18,-5.0463482786254446,-26.832993293053043,1,0.2
205,6,19,-4.0463482786254446,-26.832993293053043,1,0.2
206,6,20,-3.046348278625445,-26.832993293053043,1,0.2
207,6,21,-2.046348278625445,-26.832993293053043,1,0.2
208,6,22,-1.0463482786254446,-26.832993293053043,1,0.2
209,6,23,-0.0463482786254445,-26.832993293053043,1,0.2
210,6,24,0.9536517213745554,-26.832993293053043,1,0.2
211,6,25,1.9536517213745557,-26.832993293053043,1,0.2
212,6,26,2.9536517213745554,-26.832993293053043,1,0.2
213,6,27,3.953651721374555,-26.832993293053043,1,0.2
214,6,28,4.9536517213745554,-26.832993293053043,1,0.2
215,6,29,5.9536517213745554,-26.832993293053043,0,0.8
216,6,30,6.9536517213745554,-26.832993293053043,0,0.8
217,7,0,-23.046348278625445,-25.832993293053043,0,0.8
218,7,1,-22.046348278625445,-25.832993293053043,0,0.8
219,7,2,-21.046348278625445,-25.832993293053043,0,0.8
220,7,3,-20.046348278625445,-25.832993293053043,0,0.8
221,7,4,-19.046348278625445,-25.832993293053043,1,0.2
222,7,5,-18.046348278625445,-25.832993293053043,1,0.2
223,7,6,-17.046348278625445,-25.832993293053043,1,0.2
224,7,7,-16.046348278625445,-25.832993293053043,1,0.2
225,7,8,-15.046348278625445,-25.832993293053043,1,0.2
226,7,9,-14.046348278625445,-25.832993293053043,1,0.2
227,7,10,-13.046348278625445,-25.832993293053043,1,0.2
228,7,11,-12.046348278625445,-25.832993293053043,1,0.2
229,7,12,-11.046348278625445,-25.832993293053043,1,0.2
230,7,13,-10.046348278625445,-25.832993293053043,1,0.2
231,7,14,-9.046348278625445,-25.832993293053043,0,0.8
232,7,15,-8.046348278625445,-25.832993293053043,1,0.2
233,7,16,-7.0463482786254446,-25.832993293053043,1,0.2
234,7,17,-6.0463482786254446,-25.832993293053043,1,0.2
235,7,18,-5.0463482786254446,-25.832993293053043,1,0.2
236,7,19,-4.0463482786254446,-25.832993293053043,1,0.2
237,7,20,-3.046348278625445,-25.832993293053043,1,0.2
238,7,21,-2.046348278625445,-25.832993293053043,1,0.2
239,7,22,-1.0463482786254446,-25.832993293053043,1,0.2
240,7,23,-0.0463482786254445,-25.832993293053043,1,0.2
241,7,24,0.9536517213745554,-25.832993293053043,0,0.8
242,7,25,1.9536517213745557,-25.832993293053043,1,0.2
243,7,26,2.9536517213745554,-25.832993293053043,1,0.2
244,7,27,3.953651721374555,-25.832993293053043,1,0.2
245,7,28,4.9536517213745554,-25.832993293053043,0,0.8
246,7,29,5.9536517213745554,-25.832993293053043,0,0.8
247,7,30,6.9536517213745554,-25.832993293053043,0,0.8
248,8,0,-23.046348278625445,-24.832993293053043,0,0.8
249,8,1,-22.046348278625445,-24.832993293053043,0,0.8
250,8,2,-21.046348278625445,-24.832993293053043,0,0.8
251,8,3,-20.046348278625445,-24.832993293053043,0,0.8
252,8,4,-19.046348278625445,-24.832993293053043,1,0.2
253,8,5,-18.046348278625445,-24.832993293053043,1,0.2
254,8,6,-17.046348278625445,-24.832993293053043,1,0.2
255,8,7,-16.046348278625445,-24.832993293053043,1,0.2
256,8,8,-15.046348278625445,-24.832993293053043,1,0.2
257,8,9,-14.046348278625445,-24.832993293053043,1,0.2
258,8,10,-13.046348278625445,-24.832993293053043,1,0.2
259,8,11,-12.046348278625445,-24.832993293053043,1,0.2
260,8,12,-11.046348278625445,-24.832993293053043,1,0.2
261,8,13,-10.046348278625445,-24.832993293053043,1,0.2
262,8,14,-9.046348278625445,-24.832993293053043,0,0.8
263,8,15,-8.046348278625445,-24.832993293053043,1,0.2
264,8,16,-7.0463482786254446,-24.832993293053043,1,0.2
265,8,17,-6.0463482786254446,-24.832993293053043,1,0.2
266,8,18,-5.0463482786254446,-24.832993293053043,1,0.2
267,8,19,-4.0463482786254446,-24.832993293053043,0,0.8
268,8,20,-3.046348278625445,-24.832993293053043,0,0.8
269,8,21,-2.046348278625445,-24.832993293053043,0,0.8
270,8,22,-1.0463482786254446,-24.832993293053043,0,0.8
271,8,23,-0.0463482786254445,-24.832993293053043,0,0.8
272,8,24,0.9536517213745554,-24.832993293053043,0,0.8
273,8,25,1.9536517213745557,-24.832993293053043,1,0.2
274,8,26,2.9536517213745554,-24.832993293053043,1,0.2
275,8,27,3.953651721374555,-24.832993293053043,1,0.2
276,8,28,4.9536517213745554,-24.832993293053043,0,0.8
277,8,29,5.9536517213745554,-24.832993293053043,0,0.8
278,8,30,6.9536517213745554,-24.832993293053043,0,0.8
279,9,0,-23.046348278625445,-23.832993293053043,0,0.8
280,9,1,-22.046348278625445,-23.832993293053043,0,0.8
281,9,2,-21.046348278625445,-23.832993293053043,0,0.8
282,9,3,-20.046348278625445,-23.832993293053043,1,0.2
283,9,4,-19.046348278625445,-23.832993293053043,0,0.8
284,9,5,-18.046348278625445,-23.832993293053043,1,0.2
285,9,6,-17.046348278625445,-23.832993293053043,1,0.2
286,9,7,-16.046348278625445,-23.832993293053043,1,0.2
287,9,8,-15.046348278625445,-23.832993293053043,1,0.2
288,9,9,-14.046348278625445,-23.832993293053043,1,0.2
289,9,10,-13.046348278625445,-23.832993293053043,1,0.2
290,9,11,-12.046348278625445,-23.832993293053043,1,0.2
291,9,12,-11.046348278625445,-23.832993293053043,1,0.2
292,9,13,-10.046348278625445,-23.832993293053043,1,0.2
293,9,14,-9.046348278625445,-23.832993293053043,0,0.8
294,9,15,-8.046348278625445,-23.832993293053043,0,0.8
295,9,16,-7.0463482786254446,-23.832993293053043,1,0.2
296,9,17,-6.0463482786254446,-23.832993293053043,1,0.2
297,9,18,-5.0463482786254446,-23.832993293053043,0,0.8
298,9,19,-4.0463482786254446,-23.832993293053043,0,0.8
299,9,20,-3.046348278625445,-23.832993293053043,0,0.8
300,9,21,-2.046348278625445,-23.832993293053043,0,0.8
301,9,22,-1.0463482786254446,-23.832993293053043,0,0.8
302,9,23,-0.0463482786254445,-23.832993293053043,0,0.8
303,9,24,0.9536517213745554,-23.832993293053043,1,0.2
304,9,25,1.9536517213745557,-23.832993293053043,1,0.2
305,9,26,2.9536517213745554,-23.832993293053043,1,0.2
306,9,27,3.953651721374555,-23.832993293053043,0,0.8
307,9,28,4.9536517213745554,-23.832993293053043,0,0.8
308,9,29,5.9536517213745554,-23.832993293053043,0,0.8
309,9,30,6.9536517213745554,-23.832993293053043,0,0.8
310,10,0,-23.046348278625445,-22.832993293053043,0,0.8
311,10,1,-22.046348278625445,-22.832993293053043,1,0.2
312,10,2,-21.046348278625445,-22.832993293053043,1,0.2
313,10,3,-20.046348278625445,-22.832993293053043,1,0.2
314,10,4,-19.046348278625445,-22.832993293053043,1,0.2
315,10,5,-18.046348278625445,-22.832993293053043,1,0.2
316,10,6,-17.046348278625445,-22.832993293053043,1,0.2
317,10,7,-16.046348278625445,-22.832993293053043,1,0.2
318,10,8,-15.046348278625445,-22.832993293053043,1,0.2
319,10,9,-14.046348278625445,-22.832993293053043,1,0.2
320,10,10,-13.046348278625445,-22.832993293053043,1,0.2
321,10,11,-12.046348278625445,-22.832993293053043,1,0.2
322,10,12,-11.046348278625445,-22.832993293053043,1,0.2
323,10,13,-10.046348278625445,-22.832993293053043,1,0.2
324,10,14,-9.046348278625445,-22.832993293053043,0,0.8
325,10,15,-8.046348278625445,-22.832993293053043,0,0.8
326,10,16,-7.0463482786254446,-22.832993293053043,0,0.8
327,10,17,-6.0463482786254446,-22.832993293053043,0,0.8
328,10,18,-5.0463482786254446,-22.832993293053043,0,0.8
329,10,19,-4.0463482786254446,-22.832993293053043,0,0.8
330,10,20,-3.046348278625445,-22.832993293053043,0,0.8
331,10,21,-2.046348278625445,-22.832993293053043,0,0.8
332,10,22,-1.0463482786254446,-22.832993293053043,0,0.8
333,10,23,-0.0463482786254445,-22.832993293053043,0,0.8
334,10,24,0.9536517213745554,-22.832993293053043,1,0.2
335,10,25,1.9536517213745557,-22.832993293053043,1,0.2
336,10,26,2.9536517213745554,-22.832993293053043,1,0.2
337,10,27,3.953651721374555,-22.832993293053043,0,0.8
338,10,28,4.9536517213745554,-22.832993293053043,0,0.8
339,10,29,5.9536517213745554,-22.832993293053043,0,0.8
340,10,30,6.9536517213745554,-22.832993293053043,0,0.8
341,11,0,-23.046348278625445,-21.832993293053043,0,0.8
342,11,1,-22.046348278625445,-21.832993293053043,1,0.2
343,11,2,-21.046348278625445,-21.832993293053043,1,0.2
344,11,3,-20.046348278625445,-21.832993293053043,1,0.2
345,11,4,-19.046348278625445,-21.832993293053043,1,0.2
346,11,5,-18.046348278625445,-21.832993293053043,1,0.2
347,11,6,-17.046348278625445,-21.832993293053043,1,0.2
348,11,7,-16.046348278625445,-21.832993293053043,1,0.2
349,11,8,-15.046348278625445,-21.832993293053043,1,0.2
350,11,9,-14.046348278625445,-21.832993293053043,1,0.2
351,11,10,-13.046348278625445,-21.832993293053043,1,0.2
352,11,11,-12.046348278625445,-21.832993293053043,1,0.2
353,11,12,-11.046348278625445,-21.832993293053043,1,0.2
354,11,13,-10.046348278625445,-21.832993293053043,1,0.2
355,11,14,-9.046348278625445,-21.832993293053043,0,0.8
356,11,15,-8.046348278625445,-21.832993293053043,0,0.8
357,11,16,-7.0463482786254446,-21.832993293053043,0,0.8
358,11,17,-6.0463482786254446,-21.832993293053043,0,0.8
359,11,18,-5.0463482786254446,-21.832993293053043,0,0.8
360,11,19,-4.0463482786254446,-21.832993293053043,0,0.8
361,11,20,-3.046348278625445,-21.832993293053043,0,0.8
362,11,21,-2.046348278625445,-21.832993293053043,0,0.8
363,11,22,-1.0463482786254446,-21.832993293053043,0,0.8
364,11,23,-0.0463482786254445,-21.832993293053043,1,0.2
365,11,24,0.9536517213745554,-21.832993293053043,1,0.2
366,11,25,1.9536517213745557,-21.832993293053043,1,0.2
367,11,26,2.9536517213745554,-21.832993293053043,1,0.2
368,11,27,3.953651721374555,-21.832993293053043,0,0.8
369,11,28,4.9536517213745554,-21.832993293053043,0,0.8
370,11,29,5.9536517213745554,-21.832993293053043,0,0.8
371,11,30,6.9536517213745554,-21.832993293053043,0,0.8
372,12,0,-23.046348278625445,-20.832993293053043,0,0.8
373,12,1,-22.046348278625445,-20.832993293053043,1,0.2
374,12,2,-21.046348278625445,-20.832993293053043,1,0.2
375,12,3,-20.046348278625445,-20.832993293053043,1,0.2
376,12,4,-19.046348278625445,-20.832993293053043,1,0.2
377,12,5,-18.046348278625445,-20.832993293053043,1,0.2
378,12,6,-17.046348278625445,-20.832993293053043,1,0.2
379,12,7,-16.046348278625445,-20.832993293053043,1,0.2
380,12,8,-15.046348278625445,-20.832993293053043,1,0.2
381,12,9,-14.046348278625445,-20.832993293053043,1,0.2
382,12,10,-13.046348278625445,-20.832993293053043,1,0.2
383,12,11,-12.046348278625445,-20.832993293053043,1,0.2
384,12,12,-11.046348278625445,-20.832993293053043,1,0.2
385,12,13,-10.046348278625445,-20.832993293053043,0,0.8
386,12,14,-9.046348278625445,-20.832993293053043,0,0.8
387,12,15,-8.046348278625445,-20.832993293053043,0,0.8
388,12,16,-7.0463482786254446,-20.832993293053043,0,0.8
389,12,17,-6.0463482786254446,-20.832993293053043,0,0.8
390,12,18,-5.0463482786254446,-20.832993293053043,0,0.8
391,12,19,-4.0463482786254446,-20.832993293053043,0,0.8
392,12,20,-3.046348278625445,-20.832993293053043,0,0.8
393,12,21,-2.046348278625445,-20.832993293053043,0,0.8
394,12,22,-1.0463482786254446,-20.832993293053043,0,0.8
395,12,23,-0.0463482786254445,-20.832993293053043,1,0.2
396,12,24,0.9536517213745554,-20.832993293053043,1,0.2
397,12,25,1.9536517213745557,-20.832993293053043,1,0.2
398,12,26,2.9536517213745554,-20.832993293053043,0,0.8
399,12,27,3.953651721374555,-20.832993293053043,0,0.8
400,12,28,4.9536517213745554,-20.832993293053043,0,0.8
401,12,29,5.9536517213745554,-20.832993293053043,0,0.8
402,12,30,6.9536517213745554,-20.832993293053043,0,0.8
403,13,0,-23.046348278625445,-19.832993293053043,0,0.8
404,13,1,-22.046348278625445,-19.832993293053043,0,0.8
405,13,2,-21.046348278625445,-19.832993293053043,1,0.2
406,13,3,-20.046348278625445,-19.832993293053043,1,0.2
407,13,4,-19.046348278625445,-19.832993293053043,1,0.2
408,13,5,-18.046348278625445,-19.832993293053043,1,0.2
409,13,6,-17.046348278625445,-19.832993293053043,1,0.2
410,13,7,-16.046348278625445,-19.832993293053043,1,0.2
411,13,8,-15.046348278625445,-19.832993293053043,1,0.2
412,13,9,-14.046348278625445,-19.832993293053043,0,0.8
413,13,10,-13.046348278625445,-19.832993293053043,0,0.8
414,13,11,-12.046348278625445,-19.832993293053043,0,0.8
415,13,12,-11.046348278625445,-19.832993293053043,0,0.8
416,13,13,-10.046348278625445,-19.832993293053043,0,0.8
417,13,14,-9.046348278625445,-19.832993293053043,0,0.8
418,13,15,-8.046348278625445,-19.832993293053043,0,0.8
419,13,16,-7.0463482786254446,-19.832993293053043,0,0.8
420,13,17,-6.0463482786254446,-19.832993293053043,0,0.8
421,13,18,-5.0463482786254446,-19.832993293053043,0,0.8
422,13,19,-4.0463482786254446,-19.832993293053043,0,0.8
423,13,20,-3.046348278625445,-19.832993293053043,0,0.8
424,13,21,-2.046348278625445,-19.832993293053043,0,0.8
425,13,22,-1.0463482786254446,-19.832993293053043,0,0.8
